"esdcode","esdname","districtcode","schoolcode","districtname","schoolname","subject","indexall","indexamericanindian","indexasian","indexblack","indexhispanic","indexwhite","indexpacificislander","indextwoormoreraces","indexspecialed","indexltdenglish","indexlowincome","mettargetall","mettargetamericanindian","mettargetasian","mettargetblack","mettargethispanic","mettargetwhite","mettargetpacificislander","mettargettwoormoreraces","mettargetspecialed","mettargetltdenglish","mettargetlowincome"
"17801","Puget Sound Educational Service District 121","27403","5033","Bethel School District","Graham Kapowsin High School","Math",,,"-34.2",,,,"-38.3","-20.8",,,,"No","N<Required","N<Required","No","No","No","N<Required","N<Required","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","5033","Bethel School District","Graham Kapowsin High School","Reading","-37.9","-2.4","-14.8","-21.7","-32.6","-36.3","0","-13.3","-62.9","-3.2","-38.1","No","N<Required","N<Required","No","No","No","N<Required","N<Required","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","2748","Bethel School District","Kapowsin Elementary","Math","-37.7",,"0",,"-4.2","-36.7",,"0","-26.9",,"-30.3","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","2748","Bethel School District","Kapowsin Elementary","Reading","-37.5",,"-66.6","0","-4.9","-34.2","0","-30","-38.1",,"-33","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","5206","Bethel School District","Liberty Middle School","Math","-48.3","-37.5",,"-38.9","-42.8","-43.8","-58.1","-17.1",,,"-50.8","No","N<Required","No","No","No","No","N<Required","N<Required","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","5206","Bethel School District","Liberty Middle School","Reading","-39.6","-37.5",,"-38.9","-30.2","-35.1","-17","-14.6","-74.5","-60","-41.9","No","N<Required","No","No","No","No","N<Required","N<Required","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4102","Bethel School District","Naches Trail Elementary","Math","-29.4","-25","0","-79.4",,"-18","0",,,"-25","-33.2","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4102","Bethel School District","Naches Trail Elementary","Reading","-30.4","-27.4","0","-30.2",,"-18","0",,,"-25","-36.6","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","5160","Bethel School District","Nelson Elementary School","Math","-27.5","-33.3","-1.3","-16.6",,"-25.1","-14","0","-53.6","-50","-28.4","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","5160","Bethel School District","Nelson Elementary School","Reading","-27.2","-33.3","0","-16.6",,"-24.3","-13.4","0","-41.5","-50","-30.3","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4538","Bethel School District","North Star Elementary","Math","-34.3","-50","-14.2","-13",,"-28.5","0","-24.3",,"0","-35","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4538","Bethel School District","North Star Elementary","Reading","-40.6","-50","-14.2","-21.4",,"-35","0","-24.1",,"0","-44.9","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4381","Bethel School District","Pioneer Valley Elementary","Math","-35.1",,"-11.9","-14.7",,"-25.2","-16.6","-20.6",,"-33.3","-45.1","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4381","Bethel School District","Pioneer Valley Elementary","Reading","-38",,"-4.5","-26.2",,"-28.2","-38.3","-12.8",,"-50","-40.4","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4227","Bethel School District","Rocky Ridge Elementary","Math","-44.9","-50","-66.6",,,"-36.9",,"-24.1","-88","-61.8","-50.3","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4227","Bethel School District","Rocky Ridge Elementary","Reading","-43.4","-50","-33.3","-18.2",,"-35.4",,"-20.3","-75.7","-69.3","-47.9","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","2543","Bethel School District","Roy Elementary","Math","-39.1",,,,"-8.7",,"0","-20",,,"-48.8","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","2543","Bethel School District","Roy Elementary","Reading","-42.9",,,,"-8.7",,"0","0",,,"-51.9","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4103","Bethel School District","Shining Mountain Elementary","Math","-42.3",,"-0.9","-22.1","-39","-34.3","-18.6",,"-58.1",,"-47","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4103","Bethel School District","Shining Mountain Elementary","Reading","-41.8",,"0","-10","-31.3","-36.3","-13",,"-70.3","-57.1","-49.3","No","N/A","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","2399","Bethel School District","Spanaway Elementary","Math","-42.9",,"-50","-27.1","-25.5","-29.3",,,"-82.1",,"-42.5","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","2399","Bethel School District","Spanaway Elementary","Reading","-32",,"-34.9","-8.9","-24.6","-21.9","-50",,"-61.4",,"-31.1","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4158","Bethel School District","Spanaway Lake High School","Math",,"-8.9",,,,,"-62.8","-78.5",,"-70.7",,"No","N<Required","No","No","No","No","N<Required","N<Required","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","4158","Bethel School District","Spanaway Lake High School","Reading",,"0",,,,,"-40.7","-22.1",,,,"No","N<Required","No","No","No","No","N<Required","N<Required","No","N<Required","No"
"17801","Puget Sound Educational Service District 121","27403","3751","Bethel School District","Spanaway Middle School","Math",,"-30",,,,,,,,,,"No","N<Required","No","No","No","No","No","No","No","No","No"
"17801","Puget Sound Educational Service District 121","27403","3751","Bethel School District","Spanaway Middle School","Reading",,"-48.8",,,,,,,,,,"No","N<Required","No","No","No","No","No","No","No","No","No"
"39801","Educational Service District 105","20203","3392","Bickleton School District","Bickleton Elementary & High Schl","Math",,,"0",,"-24.3","-4.5",,"0","-25",,"0","No","N/A","N<Required","N/A","N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required"
"39801","Educational Service District 105","20203","3392","Bickleton School District","Bickleton Elementary & High Schl","Reading",,,"0",,"-41.9","-0.4",,"0","-25",,"-25","No","N/A","N<Required","N/A","N<Required","N<Required","N/A","N/A","N<Required","N<Required","N<Required"
"29801","Northwest Educational Service District 189","37503","2713","Blaine School District","Blaine Elementary School","Math","-43.1","0","0","-50","-32.5","-40.5","-83.3","-18.5","-52",,"-56.7","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","37503","2713","Blaine School District","Blaine Elementary School","Reading","-44.4","0","-10","-51.6","-38.5","-40.4","-48.5","-24.6","-66.2",,"-53.1","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","No","No"
"29801","Northwest Educational Service District 189","37503","3136","Blaine School District","Blaine High School","Math","-78.2",,,,"-68.2","-75.2",,"-54.8","-82.8",,"-82.1","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"29801","Northwest Educational Service District 189","37503","3136","Blaine School District","Blaine High School","Reading","-45.5",,"0",,"-34.2","-42.2","0","-13.5","-25.9",,"-46.7","No","N<Required","N<Required","N<Required","N<Required","No","N<Required","N<Required","N<Required","N<Required","No"
"29801","Northwest Educational Service District 189","37503","5021","Blaine School District","Blaine Home Connections","Math",,,,,,,,,,,"-50","No","N/A","N/A","N<Required","N<Required","No","N<Required","N<Required","N/A","N/A","N<Required"
"29801","Northwest Educational Service District 189","37503","5021","Blaine School District","Blaine Home Connections","Reading",,,,"0","0",,,,,,"-50","No","N/A","N/A","N<Required","N<Required","No","N<Required","N<Required","N/A","N/A","N<Required"
"29801","Northwest Educational Service District 189","37503","3796","Blaine School District","Blaine Middle School","Math","-49",,"0","-34.9","-40.8","-47.2","-4.9","-16.3",,,"-57.2","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","37503","3796","Blaine School District","Blaine Middle School","Reading","-40.2",,"-0.9","-34.9","-33.2","-37.2","0","-8.8","-73.9",,"-49","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"29801","Northwest Educational Service District 189","37503","4459","Blaine School District","Point Roberts Primary","Math","0",,,,,"0",,,"0",,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required","N/A","N/A"
"29801","Northwest Educational Service District 189","37503","4459","Blaine School District","Point Roberts Primary","Reading","0",,,,,"0",,,,,,"N<Required","N/A","N/A","N/A","N/A","N<Required","N/A","N/A","N<Required","N/A","N/A"
"34801","Educational Service District 113","21234","2516","Boistfort School District","Boistfort Elem","Math",,,,,"-16.6",,,,,,"-76.8","No","N<Required","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","N<Required"
"34801","Educational Service District 113","21234","2516","Boistfort School District","Boistfort Elem","Reading",,,,,"-16.6",,,,,,"-42.3","No","N<Required","N/A","N/A","N<Required","No","N/A","N/A","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18100","3641","Bremerton School District","Armin Jahr Elementary","Math","-55.7",,"-10.7","-71.9","-42.7","-46","-57.1","-29.4",,,"-58.7","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18100","3641","Bremerton School District","Armin Jahr Elementary","Reading","-44.6",,"-10.7","-58.6","-19","-34.6","-58.5","-31.7",,,"-47.9","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18100","3109","Bremerton School District","Bremerton High School","Math","-86.9",,"-52.4","-70.7",,"-85.1",,"-77.8",,,"-85.9","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18100","3109","Bremerton School District","Bremerton High School","Reading","-75.8","-3.2","-60.8","-54.7","-78.1","-71.5","-24.5","-64.4",,,"-76.4","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","No","N<Required","No"
"18801","Olympic Educational Service District 114","18100","1749","Bremerton School District","Bremerton Home Link Program","Math","-48.9",,,,"-50","-49.6",,,,,"-45.5","N<Required","N/A","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18100","1749","Bremerton School District","Bremerton Home Link Program","Reading","0",,,,"-50","0",,,"-33.3",,"-11.1","N<Required","N/A","N/A","N/A","N<Required","N<Required","N/A","N/A","N<Required","N/A","N<Required"
"18801","Olympic Educational Service District 114","18100","3108","Bremerton School District","Crownhill Elementary School","Math","-24.7",,"0","0",,"-21.2","0",,"-61.8","0","-28.7","No","N<Required","N<Required","N<Required","Yes","No","N<Required","N<Required","N<Required","N<Required","No"
"18801","Olympic Educational Service District 114","18100","3108","Bremerton School District","Crownhill Elementary School","Reading","-30",,"0","-42.6",,"-24.1","-66.6",,"-66.4","-25","-35","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
"18801","Olympic Educational Service District 114","18100","4421","Bremerton School District","Kitsap Lake Elementary","Math","-23.8","0","0","-27.6","-27.5","-15.7","0",,"-44.1","-40","-25.6","No","N<Required","N<Required","N<Required","No","No","N<Required","N<Required","N<Required","N<Required","No"
